id,uuid,DCP_date_current_period,OPCP_open_price_current_period,HPCP_high_price_current_period,LPCP_low_price_current_period,CPCP_close_price_current_period,ACPCP_adjusted_close_price_current_period,VTCP_volume_of_transactions_current_period,MPN10P_median_price_next_10_periods,HPN10P_highest_price_next_10_periods,LPN10P_lowest_price_next_10_periods,HPN1P_high_price_next_1_period,LPN1P_low_price_next_1_period
3175,,14-08-2012,"1,404.36","1,410.03","1,400.60","1,403.93","1,404","2,93,09,00,000","1,411.92","1,426.68","1,398.04","1,407.73","1,401.83"
3176,,15-08-2012,"1,403.89","1,407.73","1,401.83","1,405.53","1,406","2,65,57,50,000","1,412.24","1,426.68","1,398.04","1,417.44","1,404.15"
3177,,16-08-2012,"1,405.57","1,417.44","1,404.15","1,415.51","1,416","3,11,41,00,000","1,411.42","1,426.68","1,397.01","1,418.71","1,414.67"
3178,,17-08-2012,"1,415.84","1,418.71","1,414.67","1,418.16","1,418","2,92,29,90,000","1,410.46","1,426.68","1,397.01","1,418.13","1,412.12"
3179,,20-08-2012,"1,417.85","1,418.13","1,412.12","1,418.13","1,418","2,76,63,20,000","1,409.91","1,426.68","1,396.56","1,426.68","1,410.86"
3180,,21-08-2012,"1,418.13","1,426.68","1,410.86","1,413.17","1,413","3,28,29,50,000","1,408.96","1,416.17","1,396.56","1,416.12","1,406.78"
3181,,22-08-2012,"1,413.09","1,416.12","1,406.78","1,413.49","1,413","3,06,26,90,000","1,408.10","1,432.12","1,396.56","1,413.49","1,400.50"
3182,,23-08-2012,"1,413.49","1,413.49","1,400.50","1,402.08","1,402","3,00,82,40,000","1,409.31","1,437.92","1,396.56","1,413.46","1,398.04"
3183,,24-08-2012,"1,401.99","1,413.46","1,398.04","1,411.13","1,411","2,59,87,90,000","1,409.91","1,438.74","1,396.56","1,416.17","1,409.11"
3184,,27-08-2012,"1,411.13","1,416.17","1,409.11","1,410.44","1,410","2,47,25,00,000","1,410.08","1,438.74","1,396.56","1,413.63","1,405.59"
3185,,28-08-2012,"1,410.44","1,413.63","1,405.59","1,409.30","1,409","2,62,90,90,000","1,411.79","1,439.15","1,396.56","1,413.95","1,406.57"
3186,,29-08-2012,"1,409.32","1,413.95","1,406.57","1,410.49","1,410","2,57,12,20,000","1,429.10","1,463.76","1,396.56","1,410.08","1,397.01"
3187,,30-08-2012,"1,410.08","1,410.08","1,397.01","1,399.48","1,399","2,53,02,80,000","1,432.12","1,474.51","1,396.56","1,413.09","1,398.96"
3188,,31-08-2012,"1,400.07","1,413.09","1,398.96","1,406.58","1,407","2,93,82,50,000","1,433.62","1,474.51","1,396.56","1,409.31","1,396.56"
3189,,04-09-2012,"1,406.54","1,409.31","1,396.56","1,404.94","1,405","3,20,03,10,000","1,436.56","1,474.51","1,401.25","1,408.81","1,401.25"
3190,,05-09-2012,"1,404.94","1,408.81","1,401.25","1,403.44","1,403","3,38,91,10,000","1,438.33","1,474.51","1,403.74","1,432.12","1,403.74"
3191,,06-09-2012,"1,403.74","1,432.12","1,403.74","1,432.12","1,432","3,95,28,70,000","1,456.84","1,474.51","1,428.98","1,437.92","1,431.45"
3192,,07-09-2012,"1,432.12","1,437.92","1,431.45","1,437.92","1,438","3,71,76,20,000","1,459.51","1,474.51","1,428.98","1,438.74","1,428.98"
3193,,10-09-2012,"1,437.92","1,438.74","1,428.98","1,429.08","1,429","3,22,36,70,000","1,459.64","1,474.51","1,429.13","1,437.76","1,429.13"
3194,,11-09-2012,"1,429.13","1,437.76","1,429.13","1,433.56","1,434","3,50,96,30,000","1,459.88","1,474.51","1,432.99","1,439.15","1,432.99"
3195,,12-09-2012,"1,433.56","1,439.15","1,432.99","1,436.56","1,437","3,64,12,00,000","1,459.88","1,474.51","1,430.53","1,463.76","1,435.34"
3196,,13-09-2012,"1,436.56","1,463.76","1,435.34","1,459.99","1,460","4,60,65,50,000","1,459.52","1,474.51","1,430.53","1,474.51","1,460.07"
3197,,14-09-2012,"1,460.07","1,474.51","1,460.07","1,465.77","1,466","5,04,19,90,000","1,457.72","1,467.07","1,430.53","1,465.63","1,457.55"
3198,,17-09-2012,"1,465.42","1,465.63","1,457.55","1,461.19","1,461","3,48,24,30,000","1,456.51","1,467.07","1,430.53","1,461.47","1,456.13"
3199,,18-09-2012,"1,461.19","1,461.47","1,456.13","1,459.32","1,459","3,37,73,90,000","1,450.09","1,467.07","1,430.53","1,465.15","1,457.88"
3200,,19-09-2012,"1,459.50","1,465.15","1,457.88","1,461.05","1,461","3,45,13,60,000","1,447.14","1,467.07","1,430.53","1,461.23","1,449.98"
3201,,20-09-2012,"1,461.05","1,461.23","1,449.98","1,460.26","1,460","3,38,25,20,000","1,447.14","1,467.07","1,430.53","1,467.07","1,459.51"
3202,,21-09-2012,"1,460.34","1,467.07","1,459.51","1,460.15","1,460","4,83,38,70,000","1,447.14","1,470.96","1,430.53","1,460.72","1,452.06"
3203,,24-09-2012,"1,459.76","1,460.72","1,452.06","1,456.89","1,457","3,00,89,20,000","1,447.14","1,470.96","1,430.53","1,463.24","1,441.59"
3204,,25-09-2012,"1,456.94","1,463.24","1,441.59","1,441.59","1,442","3,73,99,00,000","1,447.14","1,470.96","1,430.53","1,441.60","1,430.53"
3205,,26-09-2012,"1,441.60","1,441.60","1,430.53","1,433.32","1,433","3,56,53,80,000","1,447.14","1,470.96","1,430.64","1,450.20","1,433.36"
3206,,27-09-2012,"1,433.36","1,450.20","1,433.36","1,447.15","1,447","3,15,03,30,000","1,446.59","1,470.96","1,430.64","1,447.13","1,435.60"
3207,,28-09-2012,"1,447.13","1,447.13","1,435.60","1,440.67","1,441","3,50,92,30,000","1,445.80","1,470.96","1,425.53","1,457.14","1,440.90"
3208,,01-10-2012,"1,440.90","1,457.14","1,440.90","1,444.49","1,444","3,50,50,80,000","1,445.15","1,470.96","1,425.53","1,451.52","1,439.01"
3209,,02-10-2012,"1,444.99","1,451.52","1,439.01","1,445.75","1,446","3,32,17,90,000","1,444.98","1,470.96","1,425.53","1,454.30","1,441.99"
3210,,03-10-2012,"1,446.05","1,454.30","1,441.99","1,450.99","1,451","3,53,16,40,000","1,448.19","1,470.96","1,425.53","1,463.14","1,451.08"
3211,,04-10-2012,"1,451.08","1,463.14","1,451.08","1,461.40","1,461","3,61,58,60,000","1,448.19","1,470.96","1,425.53","1,470.96","1,456.89"
3212,,05-10-2012,"1,461.40","1,470.96","1,456.89","1,460.93","1,461","3,17,29,40,000","1,443.21","1,464.02","1,425.53","1,460.93","1,453.10"
3213,,08-10-2012,"1,460.93","1,460.93","1,453.10","1,455.88","1,456","2,32,87,20,000","1,440.75","1,464.02","1,422.06","1,455.90","1,441.18"
3214,,09-10-2012,"1,455.90","1,455.90","1,441.18","1,441.48","1,441","3,21,63,20,000","1,436.20","1,464.02","1,407.56","1,442.52","1,430.64"
3215,,10-10-2012,"1,441.48","1,442.52","1,430.64","1,432.56","1,433","3,22,50,60,000","1,434.09","1,464.02","1,407.10","1,443.90","1,432.82"
3216,,11-10-2012,"1,432.82","1,443.90","1,432.82","1,432.84","1,433","3,67,25,40,000","1,433.74","1,464.02","1,405.14","1,438.43","1,425.53"
3217,,12-10-2012,"1,432.84","1,438.43","1,425.53","1,428.59","1,429","3,13,47,50,000","1,433.47","1,464.02","1,403.28","1,441.31","1,427.24"
3218,,15-10-2012,"1,428.75","1,441.31","1,427.24","1,440.13","1,440","3,48,38,10,000","1,430.49","1,464.02","1,403.28","1,455.51","1,440.31"
3219,,16-10-2012,"1,440.31","1,455.51","1,440.31","1,454.92","1,455","3,56,87,70,000","1,421.58","1,464.02","1,403.28","1,462.20","1,453.35"
3220,,17-10-2012,"1,454.22","1,462.20","1,453.35","1,460.91","1,461","3,65,53,20,000","1,420.06","1,464.02","1,403.28","1,464.02","1,452.63"
3221,,18-10-2012,"1,460.94","1,464.02","1,452.63","1,457.34","1,457","3,88,00,30,000","1,415.96","1,457.34","1,403.28","1,457.34","1,429.85"
3222,,19-10-2012,"1,457.34","1,457.34","1,429.85","1,433.19","1,433","3,87,51,70,000","1,415.96","1,435.46","1,403.28","1,435.46","1,422.06"
3223,,22-10-2012,"1,433.21","1,435.46","1,422.06","1,433.82","1,434","3,21,62,20,000","1,413.61","1,434.27","1,388.14","1,433.74","1,407.56"
3224,,23-10-2012,"1,433.74","1,433.74","1,407.56","1,413.11","1,413","3,58,76,70,000","1,412.94","1,434.27","1,377.51","1,420.04","1,407.10"
3225,,24-10-2012,"1,413.20","1,420.04","1,407.10","1,408.75","1,409","3,38,59,70,000","1,412.22","1,434.27","1,373.03","1,421.12","1,405.14"
3226,,25-10-2012,"1,409.74","1,421.12","1,405.14","1,412.97","1,413","3,51,26,40,000","1,412.06","1,434.27","1,373.03","1,417.09","1,403.28"
3227,,26-10-2012,"1,412.97","1,417.09","1,403.28","1,411.94","1,412","3,28,49,10,000","1,410.40","1,434.27","1,371.39","1,418.76","1,405.95"
3228,,31-10-2012,"1,410.99","1,418.76","1,405.95","1,412.16","1,412","3,57,71,10,000","1,394.53","1,434.27","1,352.50","1,428.35","1,412.20"
3229,,01-11-2012,"1,412.20","1,428.35","1,412.20","1,427.59","1,428","3,92,98,90,000","1,386.28","1,434.27","1,348.05","1,434.27","1,412.91"
3230,,02-11-2012,"1,427.59","1,434.27","1,412.91","1,414.20","1,414","3,73,24,80,000","1,380.03","1,433.38","1,343.35","1,419.90","1,408.13"
3231,,05-11-2012,"1,414.02","1,419.90","1,408.13","1,417.26","1,417","2,92,10,40,000","1,379.27","1,433.38","1,343.35","1,433.38","1,417.26"
3232,,06-11-2012,"1,417.26","1,433.38","1,417.26","1,428.39","1,428","3,30,69,70,000","1,378.12","1,428.27","1,343.35","1,428.27","1,388.14"
3233,,07-11-2012,"1,428.27","1,428.27","1,388.14","1,394.53","1,395","4,35,64,90,000","1,378.12","1,401.23","1,343.35","1,401.23","1,377.51"
3234,,08-11-2012,"1,394.53","1,401.23","1,377.51","1,377.51","1,378","3,77,95,20,000","1,379.85","1,409.16","1,343.35","1,391.39","1,373.03"
3235,,09-11-2012,"1,377.55","1,391.39","1,373.03","1,379.85","1,380","3,64,73,50,000","1,380.08","1,409.16","1,343.35","1,384.87","1,377.19"
3236,,12-11-2012,"1,379.86","1,384.87","1,377.19","1,380.03","1,380","2,56,75,40,000","1,386.60","1,409.16","1,343.35","1,388.81","1,371.39"
3237,,13-11-2012,"1,380.03","1,388.81","1,371.39","1,374.53","1,375","3,45,55,50,000","1,387.34","1,410.31","1,343.35","1,380.13","1,352.50"
3238,,14-11-2012,"1,374.64","1,380.13","1,352.50","1,355.49","1,355","4,10,95,10,000","1,391.03","1,419.70","1,343.35","1,360.62","1,348.05"
3239,,15-11-2012,"1,355.41","1,360.62","1,348.05","1,353.33","1,353","3,92,88,70,000","1,398.40","1,419.70","1,343.35","1,362.03","1,343.35"
3240,,16-11-2012,"1,353.36","1,362.03","1,343.35","1,359.88","1,360","4,04,59,10,000","1,404.32","1,423.73","1,359.88","1,386.89","1,359.88"
3241,,19-11-2012,"1,359.88","1,386.89","1,359.88","1,386.89","1,387","3,37,48,00,000","1,407.69","1,423.73","1,377.04","1,389.77","1,377.04"
3242,,20-11-2012,"1,386.82","1,389.77","1,377.04","1,387.81","1,388","3,20,71,60,000","1,408.73","1,423.73","1,385.43","1,391.25","1,386.39"
3243,,21-11-2012,"1,387.79","1,391.25","1,386.39","1,391.03","1,391","2,66,70,90,000","1,409.15","1,423.73","1,385.43","1,409.16","1,391.03"
3244,,23-11-2012,"1,391.03","1,409.16","1,391.03","1,409.15","1,409","1,50,49,60,000","1,409.46","1,423.73","1,385.43","1,409.15","1,397.68"
3245,,26-11-2012,"1,409.15","1,409.15","1,397.68","1,406.29","1,406","2,94,89,60,000","1,410.86","1,423.73","1,385.43","1,409.01","1,398.03"
3246,,27-11-2012,"1,406.29","1,409.01","1,398.03","1,398.94","1,399","3,32,31,20,000","1,413.94","1,434.27","1,385.43","1,410.31","1,385.43"
3247,,28-11-2012,"1,398.77","1,410.31","1,385.43","1,409.93","1,410","3,35,92,50,000","1,415.65","1,438.59","1,398.23","1,419.70","1,409.04"
3248,,29-11-2012,"1,409.96","1,419.70","1,409.04","1,415.95","1,416","3,35,68,50,000","1,415.97","1,438.59","1,398.23","1,418.86","1,411.63"
3249,,30-11-2012,"1,415.95","1,418.86","1,411.63","1,416.18","1,416","3,96,60,00,000","1,416.04","1,438.59","1,398.23","1,423.73","1,408.46"
3250,,03-12-2012,"1,416.34","1,423.73","1,408.46","1,409.46","1,409","3,07,42,80,000","1,417.08","1,438.59","1,398.23","1,413.14","1,403.65"
3251,,04-12-2012,"1,409.46","1,413.14","1,403.65","1,407.05","1,407","3,24,77,10,000","1,418.55","1,448.00","1,398.23","1,415.56","1,398.23"
3252,,05-12-2012,"1,407.05","1,415.56","1,398.23","1,409.28","1,409","4,25,39,20,000","1,420.99","1,448.00","1,405.93","1,413.95","1,405.93"
3253,,06-12-2012,"1,409.43","1,413.95","1,405.93","1,413.94","1,414","3,22,97,00,000","1,427.30","1,448.00","1,410.90","1,420.34","1,410.90"
3254,,07-12-2012,"1,413.95","1,420.34","1,410.90","1,418.07","1,418","3,12,51,60,000","1,429.32","1,448.00","1,411.88","1,421.64","1,415.64"
3255,,10-12-2012,"1,418.07","1,421.64","1,415.64","1,418.55","1,419","2,99,94,30,000","1,430.15","1,448.00","1,411.88","1,434.27","1,418.55"
3256,,11-12-2012,"1,418.55","1,434.27","1,418.55","1,427.84","1,428","3,65,02,30,000","1,430.15","1,448.00","1,411.88","1,438.59","1,426.76"
3257,,12-12-2012,"1,427.84","1,438.59","1,426.76","1,428.48","1,428","3,70,90,50,000","1,428.95","1,448.00","1,401.80","1,431.36","1,416.00"
3258,,13-12-2012,"1,428.48","1,431.36","1,416.00","1,419.45","1,419","3,34,99,60,000","1,427.28","1,448.00","1,401.58","1,419.45","1,411.88"
3259,,14-12-2012,"1,419.45","1,419.45","1,411.88","1,413.58","1,414","3,21,01,70,000","1,427.32","1,448.00","1,398.11","1,430.67","1,413.54"
3260,,17-12-2012,"1,413.54","1,430.67","1,413.54","1,430.36","1,430","3,45,56,10,000","1,428.66","1,462.43","1,398.11","1,448.00","1,430.47"
3261,,18-12-2012,"1,430.47","1,448.00","1,430.47","1,446.79","1,447","4,30,22,40,000","1,428.66","1,465.47","1,398.11","1,447.75","1,435.80"
3262,,19-12-2012,"1,446.79","1,447.75","1,435.80","1,435.81","1,436","3,86,98,00,000","1,428.66","1,467.94","1,398.11","1,443.70","1,432.82"
3263,,20-12-2012,"1,435.81","1,443.70","1,432.82","1,443.69","1,444","3,68,65,80,000","1,428.66","1,467.94","1,398.11","1,443.67","1,422.58"
3264,,21-12-2012,"1,443.67","1,443.67","1,422.58","1,430.15","1,430","5,22,91,60,000","1,429.79","1,467.94","1,398.11","1,430.15","1,424.66"
3265,,24-12-2012,"1,430.15","1,430.15","1,424.66","1,426.66","1,427","1,24,89,60,000","1,456.08","1,467.94","1,398.11","1,429.42","1,416.43"
3266,,26-12-2012,"1,426.66","1,429.42","1,416.43","1,419.83","1,420","2,28,50,30,000","1,458.57","1,472.30","1,398.11","1,422.80","1,401.80"
3267,,27-12-2012,"1,419.83","1,422.80","1,401.80","1,418.10","1,418","2,83,01,80,000","1,460.86","1,472.75","1,398.11","1,418.10","1,401.58"
3268,,28-12-2012,"1,418.10","1,418.10","1,401.58","1,402.43","1,402","2,42,66,80,000","1,461.89","1,472.75","1,398.11","1,426.74","1,398.11"
3269,,31-12-2012,"1,402.43","1,426.74","1,398.11","1,426.19","1,426","3,20,43,30,000","1,463.03","1,473.31","1,426.19","1,462.43","1,426.19"
3270,,02-01-2013,"1,426.19","1,462.43","1,426.19","1,462.42","1,462","4,20,26,00,000","1,466.08","1,473.96","1,451.64","1,465.47","1,455.53"
3271,,03-01-2013,"1,462.42","1,465.47","1,455.53","1,459.37","1,459","3,82,97,30,000","1,467.59","1,485.16","1,451.64","1,467.94","1,458.99"
3272,,04-01-2013,"1,459.37","1,467.94","1,458.99","1,466.47","1,466","3,42,42,90,000","1,470.68","1,485.98","1,451.64","1,466.47","1,456.62"
3273,,07-01-2013,"1,466.47","1,466.47","1,456.62","1,461.89","1,462","3,30,49,70,000","1,472.05","1,492.56","1,451.64","1,461.89","1,451.64"
3274,,08-01-2013,"1,461.89","1,461.89","1,451.64","1,457.15","1,457","3,60,16,00,000","1,472.33","1,496.13","1,457.15","1,464.73","1,457.15"
3275,,09-01-2013,"1,457.15","1,464.73","1,457.15","1,461.02","1,461","3,67,43,90,000","1,473.03","1,502.27","1,461.02","1,472.30","1,461.02"
3276,,10-01-2013,"1,461.02","1,472.30","1,461.02","1,472.12","1,472","4,08,18,40,000","1,480.94","1,503.26","1,463.76","1,472.75","1,467.58"
3277,,11-01-2013,"1,472.12","1,472.75","1,467.58","1,472.05","1,472","3,34,06,50,000","1,485.98","1,503.26","1,463.76","1,472.05","1,465.69"
3278,,14-01-2013,"1,472.05","1,472.05","1,465.69","1,470.68","1,471","3,00,30,10,000","1,491.23","1,509.35","1,463.76","1,473.31","1,463.76"
3279,,15-01-2013,"1,470.67","1,473.31","1,463.76","1,472.34","1,472","3,13,53,50,000","1,494.81","1,509.94","1,467.60","1,473.96","1,467.60"
3280,,16-01-2013,"1,472.33","1,473.96","1,467.60","1,472.63","1,473","3,38,40,80,000","1,495.74","1,509.94","1,472.63","1,485.16","1,472.63"
3281,,17-01-2013,"1,472.63","1,485.16","1,472.63","1,480.94","1,481","3,70,67,10,000","1,498.11","1,514.41","1,475.81","1,485.98","1,475.81"
3282,,18-01-2013,"1,480.95","1,485.98","1,475.81","1,485.98","1,486","3,79,57,40,000","1,499.54","1,514.41","1,481.16","1,492.56","1,481.16"
3283,,22-01-2013,"1,485.98","1,492.56","1,481.16","1,492.56","1,493","3,57,09,50,000","1,500.22","1,514.96","1,489.46","1,496.13","1,489.90"
3284,,23-01-2013,"1,492.56","1,496.13","1,489.90","1,494.81","1,495","3,55,20,10,000","1,502.61","1,514.96","1,489.46","1,502.27","1,489.46"
3285,,24-01-2013,"1,494.81","1,502.27","1,489.46","1,494.82","1,495","3,69,94,30,000","1,503.56","1,514.96","1,494.82","1,503.26","1,494.82"
3286,,25-01-2013,"1,494.82","1,503.26","1,494.82","1,502.96","1,503","3,47,62,90,000","1,504.84","1,518.31","1,495.02","1,503.23","1,496.33"
3287,,28-01-2013,"1,502.96","1,503.23","1,496.33","1,500.18","1,500","3,38,85,40,000","1,508.79","1,518.31","1,495.02","1,509.35","1,498.09"
3288,,29-01-2013,"1,500.18","1,509.35","1,498.09","1,507.84","1,508","3,94,96,40,000","1,510.05","1,522.29","1,495.02","1,509.94","1,500.11"
3289,,30-01-2013,"1,507.84","1,509.94","1,500.11","1,501.96","1,502","3,72,68,10,000","1,512.33","1,524.69","1,495.02","1,504.19","1,496.76"
3290,,31-01-2013,"1,501.96","1,504.19","1,496.76","1,498.11","1,498","3,99,98,80,000","1,513.39","1,524.69","1,495.02","1,514.41","1,498.11"
3291,,01-02-2013,"1,498.11","1,514.41","1,498.11","1,513.17","1,513","3,83,63,20,000","1,514.55","1,524.69","1,495.02","1,513.17","1,495.02"
3292,,04-02-2013,"1,513.17","1,513.17","1,495.02","1,495.71","1,496","3,39,00,00,000","1,517.01","1,530.94","1,495.71","1,514.96","1,495.71"
3293,,05-02-2013,"1,495.71","1,514.96","1,495.71","1,511.29","1,511","3,61,83,60,000","1,518.12","1,530.94","1,498.49","1,512.53","1,504.71"
3294,,06-02-2013,"1,511.29","1,512.53","1,504.71","1,512.12","1,512","3,61,15,70,000","1,518.12","1,530.94","1,497.29","1,512.90","1,498.49"
3295,,07-02-2013,"1,512.12","1,512.90","1,498.49","1,509.39","1,509","3,61,45,80,000","1,518.12","1,530.94","1,497.29","1,518.31","1,509.39"
3296,,08-02-2013,"1,509.39","1,518.31","1,509.39","1,517.93","1,518","2,98,61,50,000","1,518.12","1,530.94","1,487.85","1,518.31","1,513.61"
3297,,11-02-2013,"1,517.93","1,518.31","1,513.61","1,517.01","1,517","2,68,41,00,000","1,516.47","1,530.94","1,485.01","1,522.29","1,515.61"
3298,,12-02-2013,"1,517.01","1,522.29","1,515.61","1,519.43","1,519","3,41,43,70,000","1,515.62","1,530.94","1,485.01","1,524.69","1,515.93"
3299,,13-02-2013,"1,519.43","1,524.69","1,515.93","1,520.33","1,520","3,38,58,80,000","1,515.14","1,530.94","1,485.01","1,523.14","1,514.02"
3300,,14-02-2013,"1,520.33","1,523.14","1,514.02","1,521.38","1,521","3,75,97,40,000","1,514.57","1,530.94","1,485.01","1,524.24","1,514.14"
3301,,15-02-2013,"1,521.38","1,524.24","1,514.14","1,519.79","1,520","3,83,85,10,000","1,514.57","1,530.94","1,485.01","1,530.94","1,519.79"
3302,,19-02-2013,"1,519.79","1,530.94","1,519.79","1,530.94","1,531","3,74,89,10,000","1,514.57","1,543.47","1,485.01","1,530.94","1,511.41"
3303,,20-02-2013,"1,530.94","1,530.94","1,511.41","1,511.95","1,512","4,24,05,70,000","1,515.14","1,545.25","1,485.01","1,511.95","1,497.29"
3304,,21-02-2013,"1,511.95","1,511.95","1,497.29","1,502.42","1,502","4,27,46,00,000","1,516.80","1,545.78","1,485.01","1,515.64","1,502.42"
3305,,22-02-2013,"1,502.42","1,515.64","1,502.42","1,515.60","1,516","3,41,93,20,000","1,520.16","1,552.48","1,485.01","1,525.84","1,487.85"
3306,,25-02-2013,"1,515.60","1,525.84","1,487.85","1,487.85","1,488","4,01,10,50,000","1,525.23","1,556.27","1,485.01","1,498.99","1,485.01"
3307,,26-02-2013,"1,487.85","1,498.99","1,485.01","1,496.94","1,497","3,97,52,80,000","1,539.79","1,556.77","1,494.88","1,520.08","1,494.88"
3308,,27-02-2013,"1,496.94","1,520.08","1,494.88","1,515.99","1,516","3,55,18,50,000","1,542.20","1,556.77","1,501.48","1,525.34","1,514.46"
3309,,28-02-2013,"1,515.99","1,525.34","1,514.46","1,514.68","1,515","3,91,23,20,000","1,544.76","1,563.32","1,501.48","1,519.99","1,501.48"
3310,,01-03-2013,"1,514.68","1,519.99","1,501.48","1,518.20","1,518","3,69,56,10,000","1,548.24","1,563.62","1,512.29","1,525.27","1,512.29"
3311,,04-03-2013,"1,518.20","1,525.27","1,512.29","1,525.20","1,525","3,41,44,30,000","1,552.29","1,563.62","1,525.20","1,543.47","1,525.20"
3312,,05-03-2013,"1,525.20","1,543.47","1,525.20","1,539.79","1,540","3,61,06,90,000","1,552.48","1,563.62","1,538.11","1,545.25","1,538.11"
3313,,06-03-2013,"1,539.79","1,545.25","1,538.11","1,541.46","1,541","3,67,68,90,000","1,552.83","1,563.62","1,538.57","1,545.78","1,541.46"
3314,,07-03-2013,"1,541.46","1,545.78","1,541.46","1,544.26","1,544","3,63,47,10,000","1,553.83","1,563.62","1,538.57","1,552.48","1,542.94"
3315,,08-03-2013,"1,544.26","1,552.48","1,542.94","1,551.18","1,551","3,65,22,60,000","1,554.52","1,563.62","1,538.57","1,556.27","1,547.36"
3316,,11-03-2013,"1,551.15","1,556.27","1,547.36","1,556.22","1,556","3,09,10,80,000","1,554.52","1,564.91","1,538.57","1,556.77","1,548.24"
3317,,12-03-2013,"1,556.22","1,556.77","1,548.24","1,552.48","1,552","3,27,49,10,000","1,554.59","1,564.91","1,538.57","1,556.39","1,548.25"
3318,,13-03-2013,"1,552.48","1,556.39","1,548.25","1,554.52","1,555","3,07,38,30,000","1,556.32","1,564.91","1,538.57","1,563.32","1,554.52"
3319,,14-03-2013,"1,554.52","1,563.32","1,554.52","1,563.23","1,563","3,45,92,60,000","1,557.07","1,570.28","1,538.57","1,563.62","1,555.74"
3320,,15-03-2013,"1,563.21","1,563.62","1,555.74","1,560.70","1,561","5,17,58,50,000","1,557.49","1,570.57","1,538.57","1,560.70","1,545.13"
3321,,18-03-2013,"1,560.70","1,560.70","1,545.13","1,552.10","1,552","3,16,45,60,000","1,558.59","1,573.66","1,538.57","1,557.25","1,538.57"
3322,,19-03-2013,"1,552.10","1,557.25","1,538.57","1,548.34","1,548","3,79,62,10,000","1,559.68","1,573.66","1,543.55","1,561.56","1,548.34"
3323,,20-03-2013,"1,548.34","1,561.56","1,548.34","1,558.71","1,559","3,34,90,90,000","1,560.31","1,573.66","1,543.55","1,558.71","1,543.55"
3324,,21-03-2013,"1,558.71","1,558.71","1,543.55","1,545.80","1,546","3,24,32,70,000","1,560.31","1,573.66","1,539.50","1,557.74","1,545.90"
